guesses,green_expected,yellow_expected
suety,0.532181425,0.855723542
sugan,0.393952484,0.82937365
sughs,0.295032397,0.48336933
sugos,0.339956803,0.565442765
suhur,0.369330454,0.624190065
suids,0.398704104,0.525701944
suint,0.5412527,0.727861771
suits,0.428941685,0.623758099
sujee,0.559827214,0.445788337
sukhs,0.271274298,0.464794816
sukuk,0.327861771,0.231101512
sulci,0.356803456,0.859611231
sulfa,0.329157667,0.895464363
sulfo,0.326565875,0.796544276
sulks,0.325701944,0.526133909
sulph,0.368034557,0.688552916
sulus,0.337365011,0.431533477
sumis,0.348596112,0.544708423
summa,0.321814255,0.669546436
sumos,0.337365011,0.567170626
sumph,0.346436285,0.559395248
sumps,0.301943844,0.461339093
sunis,0.382289417,0.61987041
sunks,0.337796976,0.472138229
sunna,0.40475162,0.698920086
sunns,0.392656587,0.339956803
sunup,0.358099352,0.497192225
supes,0.416414687,0.673866091
supra,0.356803456,1.010367171
surah,0.439308855,0.942116631
sural,0.446652268,1.050539957
suras,0.394816415,0.844060475
surat,0.488552916,1.017278618
surds,0.354211663,0.652267819
sured,0.497192225,0.943844492
sures,0.461771058,0.840604752
surfs,0.339524838,0.596112311
surfy,0.481209503,0.613390929
surgy,0.498920086,0.636285097
surra,0.402159827,0.841468683
sused,0.461339093,0.639308855
suses,0.425917927,0.515766739
susus,0.323974082,0.166306695
sutor,0.434989201,0.969330454
sutra,0.379697624,1.126133909
sutta,0.374082073,0.796544276
swabs,0.335637149,0.543412527
swack,0.424190065,0.599136069
swads,0.355075594,0.568466523
swage,0.525269978,0.802591793
swags,0.358099352,0.535205184
swail,0.445356371,0.856155508
swain,0.43412527,0.825485961
swale,0.562419006,0.915334773
swaly,0.536933045,0.665226782
swamy,0.496328294,0.555075594
swang,0.406047516,0.703671706
swank,0.437149028,0.630237581
swans,0.403887689,0.597408207
swaps,0.346868251,0.566306695
swapt,0.440604752,0.739524838
sward,0.426349892,0.837580994
sware,0.558099352,1.001727862
swarf,0.386609071,0.806479482
swart,0.484665227,0.907559395
swats,0.385313175,0.666522678
swayl,0.378401728,0.823758099
sways,0.326565875,0.617278618
sweal,0.391360691,1.086393089
swede,0.466090713,0.574082073
sweed,0.441900648,0.598272138
sweel,0.458315335,0.701511879
sweer,0.4825054,0.759395248
swees,0.406479482,0.495032397
sweir,0.413390929,1.033693305
swelt,0.432829374,0.940820734
swerf,0.330453564,0.926133909
sweys,0.270410367,0.736933045
swies,0.444924406,0.661771058
swigs,0.340388769,0.440172786
swile,0.544708423,0.820302376
swims,0.336933045,0.442764579
swink,0.419438445,0.535205184
swipe,0.496328294,0.738660907
swire,0.540388769,0.906695464
swiss,0.380993521,0.270842333
swith,0.412095032,0.669546436
swits,0.367602592,0.571490281
swive,0.494600432,0.655291577
swizz,0.30237581,0.344708423
swobs,0.308423326,0.469114471
swole,0.535205184,0.841036717
swoln,0.408639309,0.749460043
swops,0.319654428,0.492008639
swopt,0.413390929,0.665226782
swots,0.358099352,0.592224622
swoun,0.374082073,0.701943844
sybbe,0.38574514,0.637580994
sybil,0.328293737,0.792656587
syboe,0.432397408,0.876025918
sybow,0.257019438,0.679481641
sycee,0.512311015,0.657883369
syces,0.345140389,0.771922246
sycon,0.305399568,0.863066955
syens,0.338660907,0.822462203
syker,0.402159827,0.949028078
sykes,0.326133909,0.684665227
sylis,0.299784017,0.72699784
sylph,0.29762419,0.741684665
sylva,0.26349892,0.919222462
symar,0.35637149,0.972786177
synch,0.353779698,0.687688985
syncs,0.309287257,0.589632829
synds,0.273434125,0.591792657
syned,0.416414687,0.88336933
synes,0.380993521,0.78012959
synth,0.348164147,0.787904968
syped,0.381425486,0.830237581
sypes,0.34600432,0.72699784
syphs,0.220734341,0.560259179
syrah,0.368898488,0.99524838
syren,0.431965443,1.069546436
sysop,0.283801296,0.624190065
sythe,0.410799136,0.943412527
syver,0.418142549,0.910151188
taals,0.413390929,0.843196544
taata,0.415550756,0.321382289
taber,0.448812095,1.164146868
tabes,0.372786177,1.145140389
tabid,0.339092873,0.895896328
tabis,0.303671706,1.038012959
tabla,0.3174946,0.787904968
tabor,0.368466523,1.079481641
tabun,0.311447084,0.919222462
tabus,0.270842333,0.988768898
tacan,0.34600432,0.795680346
taces,0.372354212,1.223758099
tacet,0.466090713,0.889848812
tache,0.41425486,1.079049676
tacho,0.256587473,1.071706263
tachs,0.247084233,1.057019438
tacks,0.2587473,0.968898488
tacos,0.292008639,1.139092873
tacts,0.295032397,0.871706263
taels,0.357235421,1.324838013
tafia,0.301943844,0.777105832
taggy,0.41425486,0.580561555
tagma,0.281209503,0.687688985
tahas,0.285097192,0.855723542
tahrs,0.280345572,1.191792657
taiga,0.37062635,0.749028078
taigs,0.358531317,0.997408207
taiko,0.358963283,0.978833693
tails,0.395680346,1.110151188
tains,0.404319654,1.059611231
taira,0.403455724,0.948164147
taish,0.44362851,0.946436285
taits,0.38574514,0.866954644
tajes,0.349460043,1.064794816
takas,0.286393089,0.777969762
takes,0.353347732,1.13650108
takhi,0.217278618,0.993520518
takin,0.324838013,0.959827214
takis,0.284233261,1.02937365
takky,0.381425486,0.569762419
talak,0.362419006,0.714902808
talaq,0.313606911,0.688984881
talar,0.405183585,0.946436285
talas,0.329157667,0.927429806
talcs,0.324406048,1.095464363
talcy,0.466090713,0.867386609
talea,0.408207343,1.037580994
taler,0.472138229,1.304967603
tales,0.396112311,1.285961123
talks,0.2825054,1.031101512
talky,0.424190065,0.803023758
talls,0.328725702,0.928293737
talma,0.300215983,0.818574514
talpa,0.292440605,0.847084233
taluk,0.327429806,0.917062635
talus,0.294168467,1.129589633
tamal,0.359395248,0.759395248
tamed,0.409935205,1.014686825
tames,0.374514039,1.156803456
tamin,0.34600432,0.98012959
tamis,0.305399568,1.049676026
tammy,0.408207343,0.587473002
tamps,0.2587473,0.966306695
tanas,0.3412527,0.873434125
tanga,0.315766739,0.761987041
tangi,0.29287257,1.03412527
tangs,0.303671706,1.010367171
tanhs,0.282937365,1.065226782
tanka,0.306695464,0.728725702
tanks,0.294600432,0.977105832
tanky,0.436285097,0.749028078
tanna,0.361555076,0.596544276
tansy,0.485961123,0.878617711
tanti,0.320086393,0.903671706
tanto,0.340388769,0.894600432
tanty,0.472570194,0.651835853
tapas,0.306263499,0.820302376
taped,0.408639309,1.036717063
tapen,0.413822894,1.109287257
tapes,0.373218143,1.178833693
tapet,0.466954644,0.844924406
tapis,0.304103672,1.071706263
tappa,0.269546436,0.598704104
tapus,0.271274298,1.022462203
taras,0.35161987,0.987041037
tardo,0.320518359,1.171922246
tared,0.45399568,1.203455724
tares,0.418574514,1.345572354
targa,0.326133909,0.875593952
targe,0.481209503,1.14600432
tarns,0.359827214,1.186177106
taroc,0.336069114,1.190064795
tarok,0.371490281,1.04838013
taros,0.338228942,1.260907127
tarps,0.302807775,1.155075594
tarre,0.514038877,1.00950324
tarry,0.488552916,0.759395248
tarsi,0.343844492,1.244060475
tarts,0.3412527,0.993520518
tarty,0.482937365,0.765442765
tasar,0.391792657,0.946868251
tased,0.418142549,1.144276458
taser,0.4587473,1.305399568
tases,0.382721382,1.041036717
tasks,0.269114471,0.786177106
tassa,0.330885529,0.667386609
tasse,0.485961123,0.937796976
tasso,0.328293737,0.930453564
tatar,0.405183585,0.693304536
tater,0.472138229,1.051835853
tates,0.396112311,1.032829374
taths,0.270842333,0.866090713
tatie,0.494168467,0.947732181
tatou,0.300647948,0.894168467
tatts,0.318790497,0.654859611
tatus,0.294168467,0.876457883
taube,0.459611231,0.989200864
tauld,0.387473002,0.929589633
tauon,0.379697624,1.026349892
taupe,0.470842333,1.012095032
tauts,0.342116631,0.828509719
tavah,0.346868251,0.591792657
tavas,0.30237581,0.739092873
taver,0.445356371,1.11663067
tawai,0.281641469,0.792224622
tawas,0.292440605,0.768466523
tawed,0.394816415,0.98488121
tawer,0.435421166,1.14600432
tawie,0.457451404,1.041900648
tawse,0.462634989,1.023758099
tawts,0.282073434,0.774946004
taxed,0.388768898,0.923110151
taxer,0.42937365,1.084233261
taxes,0.353347732,1.065226782
taxis,0.284233261,0.958099352
taxol,0.324838013,0.941684665
taxon,0.313606911,0.911015119
taxor,0.349028078,0.999568035
taxus,0.251403888,0.908855292
tayra,0.301079914,0.951187905
tazza,0.236285097,0.491576674
tazze,0.391360691,0.761987041
teade,0.514038877,0.856155508
teads,0.346868251,1.215550756
teaed,0.489848812,0.880345572
teaks,0.340820734,1.149028078
teals,0.387041037,1.295032397
teams,0.346436285,1.18488121
tears,0.382721382,1.381425486
teats,0.377105832,1.051835853
teaze,0.49287257,0.732613391
techs,0.220734341,1.146868251
techy,0.362419006,0.918790497
tecta,0.280777538,1.075161987
teels,0.330885529,1.033261339
teems,0.290280778,0.923110151
teend,0.374946004,0.840604752
teene,0.506695464,0.551187905
teens,0.339524838,0.982721382
teeny,0.481209503,0.754643629
teers,0.326565875,1.119654428
teffs,0.210367171,0.898488121
teggs,0.246220302,0.898488121
tegua,0.260907127,1.202159827
tegus,0.248812095,1.088552916
tehrs,0.25399568,1.281641469
teiid,0.403023758,0.79049676
teils,0.369330454,1.2
teind,0.413390929,1.007343413
teins,0.377969762,1.149460043
telae,0.469978402,1.01987041
telco,0.307559395,1.2
teles,0.369762419,0.994384449
telex,0.357667387,0.755939525
telia,0.312742981,1.382289417
telic,0.298488121,1.197840173
tells,0.30237581,1.018142549
telly,0.444060475,0.790064795
teloi,0.278617711,1.314902808
telos,0.289416847,1.291144708
temed,0.383585313,0.723110151
temes,0.348164147,0.865226782
tempi,0.221598272,1.079913607
temps,0.232397408,1.056155508
tempt,0.326133909,0.72224622
temse,0.451403888,0.761987041
tench,0.354643629,0.984017279
tends,0.274298056,1.133477322
tendu,0.259179266,1.079481641
tenes,0.381857451,0.940388769
tenge,0.444492441,0.740820734
tenia,0.324838013,1.328293737
tenne,0.490280778,0.57537797
tenno,0.332613391,0.949460043
tenny,0.464794816,0.706695464
tenon,0.342116631,0.939956803
tents,0.304535637,0.969762419
tenty,0.446220302,0.741684665
tenue,0.447084233,0.806047516
tepal,0.33174946,1.233261339
tepas,0.279913607,1.272138229
tepoy,0.408207343,0.955939525
terai,0.314470842,1.462634989
teras,0.325269978,1.43887689
terce,0.487688985,0.885529158
terek,0.425485961,0.841468683
teres,0.392224622,1.05399568
terfe,0.437149028,0.831533477
terfs,0.269978402,1.190928726
terga,0.299784017,1.327429806
terms,0.284233261,1.216414687
terne,0.500647948,0.91663067
terns,0.333477322,1.276025918
terry,0.462203024,0.84924406
terts,0.314902808,1.08336933
tesla,0.301079914,1.380993521
testa,0.291144708,1.137796976
teste,0.446220302,0.664794816
tests,0.279049676,0.778833693
tetes,0.369762419,0.7412527
teths,0.244492441,0.955939525
tetra,0.310151188,1.213822894
tetri,0.287257019,1.123974082
teuch,0.36587473,0.932613391
teugh,0.333045356,0.901511879
tewed,0.368466523,0.693304536
tewel,0.38488121,0.796544276
tewit,0.357667387,0.775809935
texas,0.260043197,1.158531317
texes,0.32699784,0.773650108
texts,0.249676026,0.803023758
thack,0.373650108,0.751187905
thagi,0.296760259,0.95637149
thaim,0.345572354,0.906695464
thale,0.51187905,1.067386609
thali,0.333909287,1.069114471
thana,0.365442765,0.746436285
thane,0.520518359,1.016846652
thang,0.355507559,0.855723542
thans,0.353347732,0.994816415
thanx,0.3412527,0.75637149
tharm,0.342980562,0.991360691
thars,0.340388769,1.13174946
thaws,0.285529158,0.908855292
thawy,0.427213823,0.680777538
thebe,0.396112311,0.701079914
theca,0.296328294,1.196976242
theed,0.391360691,0.750323974
theek,0.389200864,0.679913607
thees,0.355939525,0.892440605
thegn,0.292008639,0.982721382
theic,0.284665227,1.095896328
thein,0.327429806,1.097192225
thelf,0.284233261,0.991792657
thema,0.260043197,1.168466523
thens,0.297192225,1.114470842
theow,0.267386609,1.014686825
therm,0.286825054,1.111015119
thesp,0.300647948,1.022894168
thete,0.445788337,0.562419006
thews,0.22937365,1.028509719
thewy,0.371058315,0.800431965
thigs,0.289848812,0.837580994
thilk,0.360259179,0.737796976
thill,0.378833693,0.662634989
thine,0.502807775,0.921814255
thins,0.335637149,0.899784017
thiol,0.36587473,0.935637149
thirl,0.374514039,0.997840173
thoft,0.35637149,0.501511879
thole,0.484665227,0.993088553
tholi,0.306695464,0.994816415
thoro,0.322678186,0.816414687
thorp,0.321814255,0.93174946
thous,0.282937365,0.923542117
thowl,0.310151188,0.795680346
thrae,0.450107991,1.211231102
thraw,0.274730022,1.014686825
thrid,0.316198704,0.93650108
thrip,0.289416847,0.952915767
throe,0.436717063,1.123110151
thuds,0.243196544,0.832397408
thugs,0.246220302,0.799136069
thuja,0.226349892,0.826781857
thunk,0.325269978,0.648812095
thurl,0.330885529,0.959395248
thuya,0.226781857,0.994816415
thymi,0.173218143,0.866954644
thymy,0.325701944,0.438444924
tians,0.378401728,1.085529158
tiars,0.365442765,1.222462203
tical,0.313606911,1.119222462
ticca,0.269114471,0.896760259
ticed,0.364146868,1.012526998
tices,0.328725702,1.154643629
tichy,0.345140389,0.759827214
ticks,0.21511879,0.899784017
ticky,0.356803456,0.671706263
tiddy,0.371058315,0.54600432
tided,0.372354212,0.820302376
tides,0.336933045,1.112742981
tiers,0.309287257,1.342116631
tiffs,0.193088553,0.739524838
tifos,0.234989201,0.978833693
tifts,0.238012959,0.711447084
tiges,0.333477322,1.085961123
tigon,0.293736501,0.93174946
tikas,0.242764579,1.070842333
tikes,0.309719222,1.067386609
tikis,0.240604752,0.691144708
tikka,0.208207343,0.842332613
tilak,0.318790497,1.007775378
tiled,0.387904968,1.074730022
tiler,0.428509719,1.235853132
tiles,0.352483801,1.216846652
tills,0.285097192,0.859179266
tilly,0.426781857,0.631101512
tilth,0.319654428,0.7174946
tilts,0.275161987,0.864794816
timbo,0.213390929,0.888984881
timed,0.366306695,0.945572354
times,0.330885529,1.087688985
timon,0.291144708,0.933477322
timps,0.21511879,0.897192225
tinas,0.29762419,1.166306695
tinct,0.386609071,0.638444924
tinds,0.257019438,0.974514039
tinea,0.376673866,1.276457883
tined,0.4,1.020734341
tines,0.364578834,1.162850972
tinge,0.427213823,0.963282937
tings,0.260043197,0.9412527
tinks,0.250971922,0.907991361
tinny,0.447516199,0.547732181
tints,0.287257019,0.810799136
tinty,0.428941685,0.582721382
tipis,0.260475162,0.733477322
tippy,0.355507559,0.549892009
tired,0.410367171,1.134341253
tires,0.374946004,1.276457883
tirls,0.307559395,1.167602592
tiros,0.294600432,1.191792657
tirrs,0.303239741,0.918358531
titch,0.325269978,0.625917927
titer,0.428509719,0.982721382
titis,0.28336933,0.587473002
titre,0.447948164,0.963282937
titty,0.416846652,0.357667387
titup,0.259179266,0.681641469
tiyin,0.288552916,0.70712743
tiyns,0.258315335,0.993520518
tizes,0.309287257,0.995680346
tizzy,0.32224622,0.442764579
toads,0.362850972,1.034557235
toady,0.504535637,0.806479482
toaze,0.508855292,0.933045356
tocks,0.24838013,0.87775378
tocky,0.390064795,0.649676026
tocos,0.281641469,0.792224622
todde,0.429805616,0.774082073
toeas,0.347300216,1.34600432
toffs,0.226349892,0.7174946
toffy,0.368034557,0.489416847
tofts,0.271274298,0.689416847
tofus,0.246652268,0.885097192
togae,0.466954644,1.089416847
togas,0.299784017,1.067386609
toged,0.402159827,0.921814255
toges,0.366738661,1.063930886
togue,0.431965443,0.929589633
tohos,0.261339093,0.782721382
toile,0.552483801,1.041036717
toils,0.385313175,1.019006479
toing,0.396112311,0.82937365
toise,0.555939525,1.02462203
toits,0.37537797,0.775809935
tokay,0.417710583,0.820734341
toked,0.378401728,0.903239741
toker,0.419006479,1.064362851
tokes,0.342980562,1.045356371
tokos,0.262634989,0.704967603
tolan,0.359395248,1.128725702
tolar,0.394816415,1.217278618
tolas,0.318790497,1.198272138
toled,0.421166307,1.052699784
toles,0.38574514,1.194816415
tolls,0.318358531,0.837149028
tolly,0.460043197,0.609071274
tolts,0.308423326,0.842764579
tolus,0.283801296,1.038444924
tolyl,0.301511879,0.767602592
toman,0.337796976,0.999568035
tombs,0.237149028,0.852267819
tomes,0.364146868,1.065658747
tomia,0.30712743,1.072138229
tommy,0.397840173,0.496328294
tomos,0.283801296,0.725269978
tondi,0.279481641,0.976241901
tondo,0.299784017,0.711447084
toned,0.433261339,0.998704104
toner,0.473866091,1.159827214
tones,0.397840173,1.140820734
toney,0.539524838,0.912742981
tongs,0.293304536,0.919222462
tonka,0.296328294,0.999568035
tonks,0.284233261,0.885961123
tonne,0.506263499,0.775809935
tonus,0.295896328,0.984449244
tools,0.375809935,0.784017279
tooms,0.335205184,0.673866091
toons,0.384449244,0.733477322
toots,0.36587473,0.540820734
toped,0.398272138,0.945572354
topee,0.530021598,0.728293737
topek,0.396112311,0.875161987
toper,0.43887689,1.106695464
topes,0.362850972,1.087688985
tophe,0.40475162,0.942980562
tophi,0.226781857,0.944708423
tophs,0.237580994,0.920950324
topis,0.293736501,0.980561555
topoi,0.271706263,0.771058315
topos,0.2825054,0.747300216
toppy,0.388768898,0.527861771
toque,0.403455724,0.841036717
torah,0.38574514,1.110583153
toran,0.381857451,1.188336933
toras,0.3412527,1.257883369
torcs,0.33650108,1.063930886
tores,0.408207343,1.254427646
toric,0.336933045,1.076457883
torii,0.328293737,0.901943844
toros,0.327861771,0.914038877
torot,0.421598272,0.58012959
torrs,0.33650108,0.896328294
torse,0.511447084,1.151187905
torsi,0.333477322,1.152915767
torsk,0.377537797,0.91663067
torta,0.342980562,1.015982721
torte,0.498056156,0.924406048
